 ElephantHeartbeat , BloodOxygen , BodyTemperature ,HealthStatus
21.1,98.9,36.27,Normal
24.13,96,36.6,Normal
23.52,95.22,36.53,Normal
21.63,99.53,36.34,Normal
23.2,97.49,37.11,Normal
21.33,96.26,36.56,Normal
24.65,99.58,36.86,Normal
22.5,97.19,36.17,Normal
21.07,95.25,36.34,Normal
22.46,95.78,36.55,Normal
21.26,99.73,36.52,Normal
21.69,97.48,36.86,Normal
21.49,97.76,36.51,Normal
24.15,97.82,37.11,Normal
23.66,95.96,36.18,Normal
22.32,98.08,36.51,Normal
22.41,95.19,36.39,Normal
24.79,97.63,36.28,Normal
23.94,96.92,36.46,Normal
24.8,95.68,36.68,Normal
21.67,96.86,37.02,Normal
23.27,97.85,36.42,Normal
21.69,95.19,36.87,Normal
24.43,97.97,36.84,Normal
23.95,99.1,36.96,Normal
23.18,97.23,37.14,Normal
22.2,96.93,36.75,Normal
24.17,96.15,37.13,Normal
24.85,98.83,37.15,Normal
24.33,98.83,36.57,Normal
23.22,95.87,37.13,Normal
22.34,95.44,36.67,Normal
24.17,99.51,37.15,Normal
24.67,99.61,36.59,Normal
22.4,98.64,37.03,Normal
20.94,96,36.95,Normal
21.07,97.94,37.03,Normal
24.03,99.81,36.78,Normal
21.83,99.48,36.76,Normal
24.14,98.15,36.23,Normal
24.04,97.04,36.16,Normal
23.94,97.33,36.56,Normal
22.86,97.35,36.84,Normal
21.16,97.7,37.1,Normal
22.12,99.97,36.26,Normal
23.98,99.2,37.1,Normal
24.16,99.36,36.26,Normal
22.91,98.13,36.96,Normal
24.89,99.87,36.8,Normal
21.54,96.03,36.25,Normal
22.86,98.84,36.52,Normal
21.3,96.39,36.7,Normal
21.1,97.32,36.74,Normal
20.96,96.24,37.19,Normal
22.48,99.33,36.46,Normal
21.88,96.99,36.75,Normal
22.08,95.21,36.98,Normal
24.83,96.47,36.89,Normal
21.22,99.41,37.09,Normal
23.86,95.86,36.81,Normal
23.86,95.65,36.51,Normal
21.38,99.27,36.84,Normal
21.81,95.53,36.4,Normal
20.97,95.62,36.92,Normal
23.31,98.21,36.76,Normal
24.14,95.2,37,Normal
23.27,97.59,37.01,Normal
24.11,98.11,37.04,Normal
21.13,99.55,36.7,Normal
21.08,95.59,37.19,Normal
23.58,99.74,36.84,Normal
24.53,99.51,36.77,Normal
22.05,96.37,36.97,Normal
23.03,98.71,36.86,Normal
24.62,99.1,37.14,Normal
21.76,99.64,36.52,Normal
22.55,98.98,37.05,Normal
23.17,96.5,36.15,Normal
24.16,96.87,36.25,Normal
22.91,97.98,36.55,Normal
22.38,97.11,37.19,Normal
21.12,99.7,36.66,Normal
24.36,96.16,36.9,Normal
24.88,98.85,36.62,Normal
22.43,95.27,37.01,Normal
23.54,99.66,37.05,Normal
22.18,95.24,36.51,Normal
22.2,96.68,36.27,Normal
23.62,97.81,36.98,Normal
22.5,98.35,36.74,Normal
21.93,98.33,36.86,Normal
20.93,95.78,36.22,Normal
23.39,96.83,36.37,Normal
23.39,98.59,36.22,Normal
24.01,96.17,37.08,Normal
21.48,96.59,36.68,Normal
22.72,99.33,36.35,Normal
21.9,96.41,36.98,Normal
21.58,99.73,36.67,Normal
21.32,98.26,36.52,Normal
22.46,95.53,36.59,Normal
22.38,97.69,36.82,Normal
24.22,98.87,36.81,Normal
22.77,98.35,36.17,Normal
24.15,96.81,37.06,Normal
23.58,97.31,36.58,Normal
22.42,96.06,36.86,Normal
24.16,95.71,36.12,Normal
23.83,99.5,36.82,Normal
21.48,99.87,36.12,Normal
22.31,97.81,36.56,Normal
21.3,97.77,36.66,Normal
24.37,97.95,36.86,Normal
22.79,99.06,36.85,Normal
23.27,96.33,36.39,Normal
22.26,95.56,37.02,Normal
20.93,97.94,37.05,Normal
22.27,96.81,36.9,Normal
22.57,95.78,36.73,Normal
21.8,98.37,36.82,Normal
24.21,98.07,36.15,Normal
22.5,95.91,36.44,Normal
23.12,98.21,36.36,Normal
21.95,98.94,36.16,Normal
23.13,96.43,36.67,Normal
20.94,97.14,36.97,Normal
22.71,99.32,37.18,Normal
22.69,96.1,36.84,Normal
22.33,97.99,36.2,Normal
21.19,95.56,36.77,Normal
20.92,95.97,37.14,Normal
22.31,98.19,37.16,Normal
24.2,96.54,37.19,Normal
22.8,96.45,36.4,Normal
23.6,96.6,36.52,Normal
24.57,98.78,36.76,Normal
22.71,99.48,36.56,Normal
21.42,99.31,36.86,Normal
24.29,95.73,36.69,Normal
22.13,97.1,37.02,Normal
22.15,97.21,36.66,Normal
21.85,99.6,36.8,Normal
20.94,98.21,36.16,Normal
22.09,96.71,36.48,Normal
22.88,99.75,36.93,Normal
23.88,99.44,36.48,Normal
21.85,98.95,37.08,Normal
24.08,97.59,36.66,Normal
24.41,95.55,36.82,Normal
23.91,95.21,36.35,Normal
21.38,98.33,37.13,Normal
20.94,99.51,37,Normal
24.82,96.05,36.15,Normal
23.24,96.59,36.79,Normal
24.4,95.19,37,Normal
24.84,95.78,36.66,Normal
24.85,99.75,36.5,Normal
22.02,95.78,36.26,Normal
23.51,97.51,36.66,Normal
24.25,95.99,36.14,Normal
24.15,96.8,36.22,Normal
23.67,99.58,36.49,Normal
23.42,99.87,36.48,Normal
23.53,97.05,36.47,Normal
21.34,98.93,36.31,Normal
23,95.4,36.35,Normal
21.78,97.74,36.84,Normal
22.17,99.33,36.89,Normal
22.1,96.93,37.11,Normal
24.13,98.7,36.22,Normal
23.56,98.36,36.74,Normal
23.76,98.76,36.42,Normal
22.24,96.28,36.11,Normal
23,98.84,36.48,Normal
24.53,96.1,37.07,Normal
21.24,97.87,36.58,Normal
22.55,97.23,36.64,Normal
24.49,97.76,36.18,Normal
24.72,96.84,36.97,Normal
23.94,96.58,36.54,Normal
20.99,98.45,36.32,Normal
23.03,95.38,36.67,Normal
24.07,98.25,36.18,Normal
22.63,99.57,37.1,Normal
21.1,99.13,36.54,Normal
22.13,99.53,36.22,Normal
22.95,97.08,37.05,Normal
24.48,99.23,36.59,Normal
23.99,99.59,36.85,Normal
24.19,95.36,36.96,Normal
21.72,95.49,36.4,Normal
24.73,97.7,36.72,Normal
21.51,99.51,36.45,Normal
23.59,95.23,36.44,Normal
23.45,96.68,36.66,Normal
21.74,98.1,36.8,Normal
20.93,98.85,36.45,Normal
21.03,95.64,36.75,Normal
22.01,99.9,36.61,Normal
21.05,99.2,36.42,Normal
24.69,97.05,36.39,Normal
21.45,97.18,36.88,Normal
23.41,98.54,36.24,Normal
22.76,98.34,36.22,Normal
22.76,97.61,36.5,Normal
22.75,96.74,37.03,Normal
22.25,96.93,36.73,Normal
24.1,98.78,36.21,Normal
23.5,99.61,36.73,Normal
22.42,96.76,36.12,Normal
21.9,96.25,37.15,Normal
22.17,99.74,36.5,Normal
22.03,99.47,36.92,Normal
21.23,97.46,36.74,Normal
24.31,96.97,36.69,Normal
21.18,97.84,36.59,Normal
23.03,97.33,36.21,Normal
24.23,97.34,37.07,Normal
21.01,98.51,36.15,Normal
21.37,97.43,36.28,Normal
21.11,97.44,37.2,Normal
24.72,97.07,36.12,Normal
24.87,96.88,36.59,Normal
24.18,98.69,36.37,Normal
21.94,96.83,36.83,Normal
24.45,99.18,36.47,Normal
23.07,97.02,36.72,Normal
21.95,99.08,36.49,Normal
22.7,98.73,36.62,Normal
23.97,96.19,37.15,Normal
22.33,97.33,36.2,Normal
21.9,97.68,36.21,Normal
22.32,99.23,36.95,Normal
22.31,98.45,36.64,Normal
23.09,98.5,36.21,Normal
23.43,96.82,36.66,Normal
22.94,96.18,36.58,Normal
22.14,98.65,36.56,Normal
24.24,98.27,36.27,Normal
21.83,95.6,36.95,Normal
24.83,97.44,36.39,Normal
23.15,95.69,36.68,Normal
21.67,96.26,36.1,Normal
21.04,96.04,36.51,Normal
21.87,96.78,36.43,Normal
21.58,98.65,36.64,Normal
23.88,98.94,36.21,Normal
23.13,97.44,36.55,Normal
23.72,95.51,36.99,Normal
24.75,99.38,36.14,Normal
21.21,98.99,36.76,Normal
22.68,98.07,37.18,Normal
23.37,96.86,36.25,Normal
21.86,98.21,37.06,Normal
21,95.58,37.18,Normal
23.15,98.76,36.8,Normal
24.78,95.93,36.39,Normal
22.12,98.38,36.9,Normal
23.91,96.42,36.97,Normal
23.46,99.68,36.31,Normal
22.36,95.87,36.45,Normal
21.03,97.3,36.71,Normal
21.93,95.74,36.38,Normal
23.34,97.77,36.26,Normal
22.62,96.45,36.34,Normal
21.22,97.71,36.35,Normal
21.15,96.11,36.27,Normal
24.52,97.68,36.35,Normal
22.56,95.9,37.03,Normal
23.66,99.64,36.31,Normal
23.29,95.51,36.77,Normal
22.32,97.37,36.48,Normal
22.33,97.41,36.97,Normal
23.2,99.82,36.48,Normal
24.04,97.55,36.86,Normal
21.52,99.15,36.7,Normal
24.72,97.73,37.1,Normal
24.21,95.11,36.19,Normal
21.47,96.52,36.96,Normal
23.78,97.02,36.31,Normal
21.62,96.38,37.12,Normal
23.21,97.79,36.15,Normal
22.62,97.2,36.25,Normal
22.77,97.15,36.74,Normal
22.66,96.14,36.5,Normal
23.52,95.72,36.41,Normal
22.58,95.77,36.31,Normal
21.76,99.14,37.18,Normal
21.58,99.4,36.48,Normal
22.47,96.35,36.32,Normal
24.2,99.89,36.21,Normal
21.18,96.34,36.36,Normal
22.7,99.67,36.87,Normal
23.21,96.07,36.21,Normal
23.22,99.62,36.45,Normal
22.37,96.3,37.04,Normal
23.19,97.89,36.78,Normal
23.6,97.6,36.65,Normal
21.72,96.11,36.83,Normal
22.9,99.91,36.14,Normal
21.54,95.22,36.85,Normal
21.73,95.05,36.78,Normal
21.61,98.82,36.66,Normal
23.25,98.56,37.06,Normal
22.89,99.8,36.35,Normal
22.42,99.8,36.84,Normal
24.09,99.21,37.11,Normal
24.33,95.69,36.31,Normal
23.41,95.35,36.28,Normal
24.41,98.47,36.3,Normal
24.3,95.42,36.57,Normal
20.94,98.3,36.5,Normal
22.5,97.17,36.46,Normal
23.34,96.57,36.31,Normal
24.32,95.62,36.55,Normal
23.72,96.78,36.12,Normal
24.63,97.47,36.94,Normal
24.08,99.78,36.47,Normal
23.06,98.84,36.31,Normal
23.57,96.14,36.43,Normal
20.94,98.53,37.04,Normal
21.83,98.56,36.16,Normal
22.7,98.16,36.38,Normal
20.94,95.63,36.98,Normal
22.96,99.37,36.16,Normal
21.49,97.77,37.2,Normal
24.77,96.16,36.9,Normal
22.31,97.28,36.24,Normal
23.76,99.59,36.86,Normal
21.82,99.38,36.53,Normal
22.5,96.02,36.55,Normal
24.14,96.65,36.18,Normal
21.13,96.85,36.41,Normal
23.4,95.91,36.25,Normal
21.43,98.47,36.91,Normal
22.99,96.18,36.39,Normal
22.08,98.94,36.31,Normal
22.06,97.89,36.88,Normal
24.17,95.87,37.01,Normal
22.42,96.71,36.11,Normal
24.9,96.17,36.73,Normal
23.34,99.46,36.45,Normal
23.81,97.06,36.96,Normal
21.13,98.06,36.63,Normal
22,96.18,36.89,Normal
22.83,99.26,36.12,Normal
21.9,95.55,36.14,Normal
24.42,97.76,36.39,Normal
23.33,97.8,36.57,Normal
21.13,96.91,36.38,Normal
23.37,98.82,36.59,Normal
22.11,98.58,36.73,Normal
20.94,95.03,37.03,Normal
21.64,98.71,36.81,Normal
23.52,99.38,37.17,Normal
23.05,99.56,36.48,Normal
22.41,96.65,36.23,Normal
23.62,98.6,36.87,Normal
22.65,97.14,36.26,Normal
22.34,97.32,36.84,Normal
22.65,95.11,37.07,Normal
22.88,97.77,36.97,Normal
21.02,98.25,36.36,Normal
22.14,95.74,37.03,Normal
23.96,97.85,37.02,Normal
23.57,97.61,37.07,Normal
22.35,96.28,36.57,Normal
21.86,99.98,36.93,Normal
23.1,99.18,36.37,Normal
23.59,95.36,36.91,Normal
21.39,96.14,37.13,Normal
21.47,96.19,36.68,Normal
23.24,95.95,37.13,Normal
21.48,96.42,37.18,Normal
21.47,96.48,36.35,Normal
23.33,95.72,36.39,Normal
21.27,95.94,36.96,Normal
22.43,96.03,36.64,Normal
24.74,95.2,36.18,Normal
22.57,97,37.05,Normal
22.61,95.78,36.44,Normal
22.18,98.86,36.32,Normal
24.53,95.32,37.08,Normal
24.58,99.52,37.06,Normal
21.61,98.31,36.76,Normal
22.26,97.42,36.23,Normal
21.25,96.47,36.68,Normal
23.8,96.22,36.93,Normal
22.87,97.06,37.06,Normal
24.7,96.84,36.26,Normal
23.7,98.33,36.57,Normal
23.17,97.62,36.36,Normal
23.04,95.64,36.28,Normal
24.27,96.42,36.4,Normal
24.46,96.04,36.26,Normal
23.18,99.81,37.01,Normal
23.83,98.82,36.13,Normal
24.84,95.2,36.71,Normal
22.82,97.53,37.02,Normal
23.85,99.65,37.01,Normal
23.93,98.03,36.24,Normal
24.8,98.14,36.89,Normal
24.22,96.85,36.58,Normal
23.43,99.11,36.41,Normal
20.93,97.43,36.26,Normal
24.79,97.74,36.83,Normal
21.04,96.25,36.51,Normal
22.43,97.43,36.1,Normal
23.82,98.93,37.15,Normal
21.75,98.98,36.6,Normal
21.26,95.99,36.25,Normal
24.38,98.14,37.06,Normal
24.46,97.64,37.02,Normal
24.39,96.69,36.34,Normal
24.75,98.34,36.76,Normal
24.56,96.52,36.31,Normal
23.9,97.32,36.94,Normal
23.33,97.86,36.43,Normal
23.77,99.26,36.46,Normal
23.79,95.24,36.43,Normal
22.17,99.72,36.36,Normal
22.97,99.52,36.94,Normal
23.56,98.26,36.1,Normal
21.7,96.73,36.67,Normal
23.71,97.05,36.11,Normal
22.94,97.48,37.11,Normal
24.4,95.76,36.32,Normal
22.19,95.02,36.24,Normal
22.43,99.78,36.49,Normal
21.65,96.44,36.14,Normal
22.62,99.09,36.95,Normal
24.28,99.76,36.13,Normal
23.25,96.92,36.44,Normal
23.35,98.79,37.02,Normal
24.42,99.93,36.83,Normal
22.59,98.34,36.35,Normal
21.44,99.62,36.8,Normal
21.74,97.78,36.56,Normal
22.85,98.88,37.06,Normal
21.14,97.02,36.48,Normal
21.72,96.43,36.11,Normal
21.94,98.34,37.07,Normal
21.01,98.9,36.9,Normal
21.27,98.09,36.35,Normal
23.78,97.34,36.29,Normal
23.72,95.81,36.64,Normal
24.81,97.26,36.51,Normal
23.88,99.4,36.8,Normal
23.08,98.01,36.39,Normal
21.74,96.54,37.17,Normal
23.97,99.52,36.29,Normal
21.85,98.92,36.88,Normal
21.55,96.67,36.45,Normal
24.49,96.21,36.7,Normal
24.89,99.13,36.8,Normal
24.65,97.48,36.78,Normal
24.66,98.86,36.52,Normal
23.01,98.87,37.07,Normal
24.23,96.52,36.76,Normal
24.01,95.5,36.11,Normal
24.26,99.62,36.85,Normal
21.04,98.12,36.48,Normal
21.12,96.4,36.33,Normal
21.45,97.95,36.98,Normal
24.35,95.22,36.41,Normal
22.73,96.64,36.39,Normal
23.74,99.48,36.53,Normal
23.13,97.36,36.42,Normal
20.96,96.23,36.73,Normal
23.44,95.24,37.18,Normal
22.94,97.25,37.1,Normal
21.52,98.57,36.74,Normal
21.27,97.34,36.39,Normal
21.85,96.97,36.37,Normal
23,98.76,36.54,Normal
22.07,98.14,36.82,Normal
23.98,99.4,36.35,Normal
21.89,99.7,36.37,Normal
22.45,99.06,36.9,Normal
23.17,96.65,36.65,Normal
21.94,97.66,36.47,Normal
21.56,97.54,36.19,Normal
24.51,95.54,36.73,Normal
22.55,96.55,36.14,Normal
23.53,96.74,36.26,Normal
23.78,96.2,36.65,Normal
23.02,99.52,36.31,Normal
24.79,96.44,36.33,Normal
24.43,99.41,36.84,Normal
23.7,98.89,36.29,Normal
21.92,95.16,37.17,Normal
23.26,96.56,36.22,Normal
23.92,96.3,36.45,Normal
24.4,97.47,36.25,Normal
21.31,95.02,37.04,Normal
21.75,99.15,36.9,Normal
23.26,97.71,37.18,Normal
24.19,96.95,37.07,Normal
22.24,99.85,36.67,Normal
24.67,99.14,36.54,Normal
22.29,95.09,36.53,Normal
21.2,99.57,36.64,Normal
23.34,98.05,36.63,Normal
24.07,99.43,36.63,Normal
23.27,98.2,36.61,Normal
21.89,98.98,36.93,Normal
21.29,96.77,36.84,Normal
21.15,99.34,36.46,Normal
24.86,98.67,36.2,Normal
23.03,99.49,36.84,Normal
24.39,99.95,36.31,Normal
22.31,98.37,36.44,Normal
24.73,96.47,37.05,Normal
22.14,98.1,37.02,Normal
21.42,96.93,37.07,Normal
22.07,99.49,36.6,Normal
24.57,96.8,36.22,Normal
22.89,98.73,36.15,Normal
24.38,99.4,37.17,Normal
23.91,95.35,36.55,Normal
21.3,98.24,37,Normal
24.08,98.61,36.29,Normal
21.28,99.27,36.13,Normal
22.63,97.72,36.23,Normal
21.63,97.09,37.06,Normal
22.01,95.98,36.48,Normal
24.23,96,36.83,Normal
23.03,95.6,36.86,Normal
23.88,98.09,36.31,Normal
24.09,95.62,37.13,Normal
24.25,97.28,37.15,Normal
21.86,99.52,36.81,Normal
21.82,97.16,36.8,Normal
21.97,95.4,36.14,Normal
23.14,95.74,36.55,Normal
22.07,99.08,37.13,Normal
21.27,98.93,37.12,Normal
21.15,97.29,36.48,Normal
24.67,96.48,36.17,Normal
24.8,95.69,36.98,Normal
24.5,97.21,36.96,Normal
21.9,97.54,36.71,Normal
22.71,99.48,36.81,Normal
23.23,98.38,36.23,Normal
23.9,97.58,36.49,Normal
22.02,96.51,36.47,Normal
22.26,95.32,36.7,Normal
24.85,98.41,36.14,Normal
21.22,96.36,36.98,Normal
23.89,96.79,36.51,Normal
23.64,97.73,37.18,Normal
21.5,98.53,37.04,Normal
24.26,95.42,36.47,Normal
21.99,95.68,36.92,Normal
21.27,95.64,37,Normal
23.46,98.84,36.59,Normal
21.58,95.31,36.78,Normal
20.36,92.08,32.08,Critical
20.77,92.41,32.7,Critical
20.4,92.43,32.22,Critical
20.06,92.17,32.51,Critical
20.09,92.24,32.15,Critical
20.38,92.08,32.25,Critical
20.49,92.12,32.35,Critical
20.31,92.48,32.38,Critical
20.47,92.11,32.65,Critical
20.72,92.29,32.21,Critical
20.3,92.07,32.11,Critical
20.36,92.8,32.81,Critical
20.08,92.88,32.28,Critical
20.19,92.94,32.92,Critical
20.22,92.38,32.18,Critical
20.3,92.81,32.4,Critical
20.72,92.13,32.9,Critical
20.78,92.38,32.18,Critical
20.22,92.22,32.65,Critical
20.09,92.2,32.72,Critical
20.08,92.81,32.76,Critical
20.88,92.92,32.36,Critical
20.26,92.13,32.79,Critical
20.23,92.09,32.72,Critical
20.33,92.3,32.46,Critical
20.08,92.31,32.41,Critical
20.78,92.78,32.02,Critical
20.39,92.14,32.12,Critical
20.43,92.41,32.76,Critical
20.35,92.43,32.92,Critical
20.73,92.25,32.14,Critical
20.3,92.53,32.81,Critical
20.78,92.48,32.39,Critical
20.85,92.28,32.01,Critical
20.71,92.54,32.38,Critical
20.6,92.87,32.31,Critical
20.25,92.91,32.22,Critical
20.46,92.1,32.69,Critical
20.21,92.98,32.58,Critical
20.4,92.86,32.61,Critical
20.18,92.19,32.42,Critical
20.22,92.25,32.94,Critical
20.32,92.66,32.53,Critical
20.72,92.81,32.01,Critical
20.82,92.66,32.12,Critical
20.07,92.41,32.06,Critical
20.87,92.07,32.28,Critical
20.59,92.38,32.65,Critical
20.04,92.39,32.94,Critical
20.15,92.59,32.46,Critical
20.04,92.07,32.82,Critical
20.82,92.21,32.03,Critical
20.05,92.86,32.14,Critical
20.47,92.52,32.49,Critical
20.12,92.92,32.18,Critical
20.23,92.92,32.92,Critical
20.37,92.93,32.07,Critical
20.33,92.05,32.91,Critical
20.68,92.46,32.64,Critical
20.57,92.41,32.48,Critical
20.5,92.85,32.04,Critical
20.09,92.78,32.31,Critical
20.3,92.02,32.13,Critical
20.41,92.1,32.95,Critical
20.46,92.25,32.85,Critical
20.78,93,32.16,Critical
20.7,92.66,32.33,Critical
20.02,92.79,32.95,Critical
20.78,92.76,32.62,Critical
20.65,92.7,32.73,Critical
20.78,92.26,32.15,Critical
20.3,92.58,32.36,Critical
20.82,92.7,32.3,Critical
20.76,92.91,32.24,Critical
20.73,92.95,32.67,Critical
20.28,92.67,32.36,Critical
20.44,92.29,32.11,Critical
20.15,92.58,32.54,Critical
20.75,92.63,32.49,Critical
20.61,92.65,32.24,Critical
20.51,92.49,32.6,Critical
20.56,92.27,32.52,Critical
20.88,92.45,32.35,Critical
20.8,92.93,32.98,Critical
20.33,92.77,32.59,Critical
20.88,92.74,32.42,Critical
20.16,92.34,32.14,Critical
20.16,92.37,32.65,Critical
20.58,92.46,32.21,Critical
20.76,92.58,32.09,Critical
20.17,92.78,32.91,Critical
20.87,92.07,32.83,Critical
20.53,92.58,32.84,Critical
20.85,92.75,32.12,Critical
20.46,92.09,32.83,Critical
20.53,92.23,32.22,Critical
20.57,92.54,32.98,Critical
20.05,92.17,32.87,Critical
20.68,92.59,32.96,Critical
20.64,92.61,32.55,Critical
20.38,92.79,32.46,Critical
20.75,92.43,32.39,Critical
20.87,92.82,32.69,Critical
20.59,92.85,32.26,Critical
20.69,92.59,32.9,Critical
20.74,92.92,32.37,Critical
20.15,92.6,32.95,Critical
20.75,92.25,32.18,Critical
20.43,92.76,32.28,Critical
20.45,92.33,32.4,Critical
20.89,92.5,32.55,Critical
20.89,92.81,32.23,Critical
20.23,92.66,32.18,Critical
20.35,92.14,32.44,Critical
20.13,92.35,32.4,Critical
20.34,92.91,32.06,Critical
20.75,92.89,32.09,Critical
20.02,92.79,32.14,Critical
20.58,92.52,32.67,Critical
20.12,92.01,32.65,Critical
20.26,92.44,32.78,Critical
20.53,92.28,32.67,Critical
20.43,92.24,32.29,Critical
20.52,92.17,32.94,Critical
20.25,92.29,32.11,Critical
20.3,92.76,32.86,Critical
20.85,92.83,32.13,Critical
20.01,92.15,32.94,Critical
20.72,92.88,32.57,Critical
20.75,92.62,32.51,Critical
20.86,92.84,32.97,Critical
20.49,92.95,32.31,Critical
20.84,92.37,32.6,Critical
20.67,92.21,32.41,Critical
20.56,92.37,32.01,Critical
20.23,92.96,32.41,Critical
20.13,92.01,32.27,Critical
20.26,92.39,32.55,Critical
20.13,92.74,32.2,Critical
20.67,92.81,32.65,Critical
20.02,92.71,32.97,Critical
20.39,92.96,32.17,Critical
20.76,92.58,32.83,Critical
20.25,92.79,32.13,Critical
20.6,92.15,32.55,Critical
20.87,92.35,32.71,Critical
20.83,92.76,32.42,Critical
20.2,92.7,32.33,Critical
20.68,92.77,32.72,Critical
20.51,92.66,32.93,Critical
20.6,92.3,32.37,Critical
20.78,92.75,32.09,Critical
20.19,92.34,32.63,Critical
20.07,92.97,32.46,Critical
20.12,92.9,32.26,Critical
20.01,92.6,32.76,Critical
20.63,92.2,32.03,Critical
20.28,92.91,32.86,Critical
20.84,92.37,32,Critical
20.38,92.42,32.05,Critical
20.33,92.09,32.17,Critical
20.04,92.02,32.97,Critical
20.66,92.88,32.68,Critical
20.81,92.81,33,Critical
20.26,92.8,32.02,Critical
20.07,92.25,32.18,Critical
20.03,92.65,32.03,Critical
20.26,92.95,32.33,Critical
20.12,92.37,32.59,Critical
20.89,92.45,32.69,Critical
20.44,92.73,32.03,Critical
20.15,92.83,32.01,Critical
20.25,92.92,32.68,Critical
20.33,92.04,32.3,Critical
20.77,92.08,32.05,Critical
20.65,92.97,32.95,Critical
20.43,92.22,32.86,Critical
20.52,92.7,32.51,Critical
20.66,92.11,32.7,Critical
20.53,92.09,32.24,Critical
20.59,92.85,32.26,Critical
20.44,92.61,32.03,Critical
20.44,92.26,32.09,Critical
20.59,92.71,32.09,Critical
20.73,92.92,32.62,Critical
20.72,92.01,32.98,Critical
20.19,92.08,32.37,Critical
20.76,92.3,32.67,Critical
20.28,92.42,32.88,Critical
20.57,92.23,32.6,Critical
20.84,92.4,32.14,Critical
20.2,92.59,32.41,Critical
20.16,92.34,32.14,Critical
20.74,92.08,32.87,Critical
20.11,92.93,32.9,Critical
20.31,92.75,32.78,Critical
20.52,92.16,32.97,Critical
20.19,92.74,32.91,Critical
20.8,92.23,32.16,Critical
20.46,92.88,32.04,Critical
20.47,92.76,32.46,Critical
20.45,92.76,32.57,Critical
20.07,92.85,32.53,Critical
20.3,92.64,32.24,Critical
20.21,92.41,32.61,Critical
20.12,92.67,32.67,Critical
20.68,92.63,32.91,Critical
20.64,92.95,32.8,Critical
20.28,92.34,32.54,Critical
20.44,92.25,32.04,Critical
20.07,92.82,32.72,Critical
20.56,92.53,32.64,Critical
20.01,92.25,32.9,Critical
20.84,92.42,32.26,Critical
20.34,92.46,32.68,Critical
20.52,92.4,32.48,Critical
20.13,92.79,32.3,Critical
20.7,92.82,32.65,Critical
20.73,92.9,32.58,Critical
20.32,92.69,32.4,Critical
20.43,92.39,32.94,Critical
20.86,92.19,32.74,Critical
20.11,92.17,32.88,Critical
20.28,92.35,32.19,Critical
20.66,92.31,32.49,Critical
20.8,92.06,32.19,Critical
20.56,92.75,32.95,Critical
20.37,92.93,32.38,Critical
20.13,92.29,32.41,Critical
20.56,92.95,32.46,Critical
20.13,92.02,32.77,Critical
20.1,92.63,32.36,Critical
20.18,92.36,32.48,Critical
20.49,92.2,32.16,Critical
20.88,92.17,32.91,Critical
20.24,92.88,32.23,Critical
20.05,92.71,32.55,Critical
20.77,92.06,32.51,Critical
20.33,92.43,32.8,Critical
20.76,92.18,32.17,Critical
20.49,92.93,32.6,Critical
20.76,92.19,32.86,Critical
20.02,92.37,32.99,Critical
20.63,92.37,32.42,Critical
20.68,92.2,32.5,Critical
20.83,92.04,32.31,Critical
20.31,92.85,32.86,Critical
20.27,92.19,32.24,Critical
20.3,92.17,32.05,Critical
20.12,92.48,32.53,Critical
20.81,92.62,32.65,Critical
20.32,92.27,32.89,Critical
20.65,92.02,32.73,Critical
20.69,92.8,32.19,Critical
20.52,92.18,32.13,Critical
20.36,92.52,32.87,Critical
20.75,92.46,32.05,Critical
20.21,92.22,32.02,Critical
20.21,92.1,32.72,Critical
20.28,92.84,32.93,Critical
20.38,92.64,32.29,Critical
20.01,92.81,32.18,Critical
20.86,92.07,32.88,Critical
20.3,92.36,32.39,Critical
20.32,92.57,32.43,Critical
20.47,92.77,32.56,Critical
20.52,92.32,32.25,Critical
20.77,92.63,32.21,Critical
20.4,92.56,32.83,Critical
20.41,92.64,32.68,Critical
20.15,92.35,32.1,Critical
20.41,92.64,32.28,Critical
20.81,92.33,32.42,Critical
20.42,92.88,32.15,Critical
20.83,92.49,32.87,Critical
20.54,92.65,32.66,Critical
20.85,92.79,32.59,Critical
20.31,92.53,32.33,Critical
20.55,92.95,32.34,Critical
20.18,92.88,32.57,Critical
20.56,92.93,32.38,Critical
20.6,92.59,32.78,Critical
20.03,92.99,32.35,Critical
20.53,92.24,32.43,Critical
20.36,92.15,32.03,Critical
20.37,92.98,32.22,Critical
20.8,92.7,32.57,Critical
20.68,92.96,32.94,Critical
20.44,92.05,32.11,Critical
20.15,92.81,32.17,Critical
20.37,92.49,32.41,Critical
20.54,92.82,32.84,Critical
20.43,92.1,32.43,Critical
20.01,92.4,32.42,Critical
20.03,92.39,32.03,Critical
20.4,92.46,32.35,Critical
20.76,92.69,32.46,Critical
20.21,92.89,32.18,Critical
20.01,92.29,32.07,Critical
20.65,92.2,32.44,Critical
20.24,92.34,32.89,Critical
20.72,92.54,32.4,Critical
20.23,92.34,32.43,Critical
20.75,92.76,32.46,Critical
20.05,92.48,32.91,Critical
20.38,92.6,32.21,Critical
20.87,92.37,32.55,Critical
20.88,92.23,32.95,Critical
20.65,92.9,32.61,Critical
20.59,92.17,32.68,Critical
20.09,92.86,32.28,Critical
20.06,92.58,32.13,Critical
20.65,92.01,32.89,Critical
20.63,92.6,32.58,Critical
20.01,92.69,32.77,Critical
20.34,92.45,32.6,Critical
20.42,92.51,32.01,Critical
